segment_id,timestamp_micros,id_interno,object_type,box_center_x,box_center_y,box_center_z,box_length,box_width,box_height,speed_mps,num_lidar_points,weather,time_of_day,detection_difficulty,sensor_version
seg_0048,1692200016000000,det_0032834,VEHICLE,8.459,-0.687,1.256,5.554,1.882,1.642,13.926,307,soleado,Day,LEVEL_1,v2.0.1
seg_0094,1693350014600000,det_0023759,VEHICLE,13.845,1.379,-0.048,4.801,1.571,1.505,9.135,217,,Day,LEVEL_1,v2.0.1
seg_0052,1692300019600000,det_0005858,VEHICLE,15.678,1.357,1.063,4.012,2.176,1.495,13.020,187,Sunny,Day,LEVEL_1,v2.0.1
seg_0113,1693825008800000,det_0016586,VEHICLE,18.140,15.465,1.242,5.332,1.720,1.822,6.664,118,sunny,Day,LEVEL_1,v2.0.1
seg_0023,1691575011100000,det_0004848,SIGN,13.607,-2.304,0.932,0.445,0.394,2.035,0.000,203,sunny,Day,LEVEL_2,v2.0.1
seg_0068,1692700010300000,det_0008593,Pedestrian,7.256,-13.390,0.769,0.886,0.903,1.764,0.952,183,niebla,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0048,1692200000000000,det_0014795,VEHICLE,18.127,2.777,0.818,4.658,2.014,2.103,10.669,150,sunny,Day,LEVEL_1,v2.0.1
seg_0000,1691000019500000,det_0011079,VEHICLE,-6.483,-9.633,1.378,4.294,1.963,1.453,13.465,231,sunny,Day,LEVEL_1,v2.0.1
seg_0026,1691650016800000,det_0010405,VEHICLE,23.625,11.806,0.859,-4.106,1.837,1.391,10.849,91,rain,Night,LEVEL_1,v2.0.1
seg_0036,1691900008700000,det_0010732,VEHICLE,20.351,25.640,0.293,5.138,1.800,1.651,7.997,58,sunny,Day,LEVEL_1,v2.0.1
seg_0066,1692650001200000,det_0026991,SIGN,-1.639,-12.204,0.907,0.373,0.277,1.460,0.000,229,sunny,Day,LEVEL_1,v2.0.1
seg_0040,1692000014100000,det_0033809,VEHICLE,24.476,9.634,0.476,4.374,2.038,1.306,6.281,97,rain,Night,LEVEL_1,v2.0.1
seg_0021,1691525014500000,det_0008268,VEHICLE,44.857,5.772,0.905,5.380,2.082,1.557,0.682,32,sunny,Day,LEVEL_1,v2.0.1
seg_0071,1692775010800000,det_0035477,VEHICLE,31.660,-8.106,0.682,3.958,2.018,1.849,12.376,72,sunny,Night,LEVEL_1,v2.0.1
seg_0141,1694525017500000,det_0019415,VEHICLE,55.741,-9.808,0.319,4.739,1.995,1.587,6.692,36,sunny,Day,LEVEL_1,v2.0.1
seg_0012,1691300019900000,det_0000677,PEDESTRIAN,-4.202,2.090,0.773,0.839,0.809,1.612,0.551,497,rain,Day,LEVEL_1,v2.0.1
seg_0085,1693125014800000,det_0027804,SIGN,16.543,-9.467,1.038,0.486,0.200,2.430,0.000,135,Fog,Day,LEVEL_1,v2.0.1
seg_0106,1693650004800000,det_0011331,PEDESTRIAN,25.013,-0.148,1.496,0.754,0.726,1.582,1.404,116,lluvia,Day,LEVEL_1,v2.0.1
seg_0068,1692700013700000,det_0009594,VEHICLE,6.950,-5.581,0.668,4.582,1.844,1.669,4.278,245,SUNNY,Day,LEVEL_1,v2.0.1
seg_0077,1692925012600000,det_0031149,PEDESTRIAN,20.872,16.726,0.950,0.958,0.935,1.721,1.107,96,Sunny,Day,LEVEL_1,v2.0.1
seg_0129,1694225017600000,det_0007034,VEHICLE,26.744,0.341,1.644,5.594,2.065,1.585,10.987,84,lluvia,Night,LEVEL_1,v2.0.1
seg_0110,1693750010900000,det_0025848,VEHICLE,25.774,-0.382,0.883,4.380,1.934,1.409,11.704,99,sunny,Day,LEVEL_1,v2.0.1
seg_0123,1694075015400000,det_0033780,VEHICLE,34.179,4.443,1.344,4.440,1.916,1.409,13.365,52,rain,Day,LEVEL_1,v2.0.1
seg_0092,1693300014300000,det_0010513,PEDESTRIAN,4.619,3.578,0.335,0.713,0.868,1.628,1.908,425,sunny,Day,LEVEL_1,v2.0.1
seg_0103,1693575014300000,det_0000048,VEHICLE,-17.478,-2.938,1.156,5.237,1.743,1.465,9.048,150,sunny,Night,LEVEL_1,v2.0.1
seg_0117,1693925011500000,det_0022833,Pedestrian,2.221,9.026,1.102,0.548,0.922,1.630,0.925,280,sunny,Day,LEVEL_1,v2.0.1
seg_0106,1693650003700000,det_0022594,PEDESTRIAN,7.006,3.251,0.709,0.955,0.852,1.783,2.193,339,RAIN ,Day,LEVEL_1,v2.0.1
seg_0114,1693850019300000,det_0006929,SIGN,-0.144,-5.844,1.371,0.254,0.509,2.944,0.000,413,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0012,1691300018100000,det_0011779,PEATON,-2.289,27.530,1.133,1.099,0.822,1.626,1.336,80,,Day,LEVEL_1,v2.0.1
seg_0140,1694500009400000,det_0026830,VEHICLE,52.609,-10.816,0.764,3.415,2.364,1.926,7.996,32,RAIN ,Night,LEVEL_2,v2.0.1
seg_0088,1693200014100000,det_0032391,VEHICLE,25.718,22.177,1.180,3.783,1.759,1.641,3.432,63,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0094,1693350012200000,det_0012366,PEDESTRIAN,40.962,12.889,0.407,1.264,0.880,1.753,1.657,38,sunny,Night,LEVEL_1,v2.0.1
seg_0057,1692425007800000,det_0032879,VEHICLE,0.570,-12.654,1.112,3.678,1.442,1.337,6.166,203,sunny,Night,LEVEL_1,v2.0.1
seg_0001,1691025012900000,det_0036263,VEHICLE,3.246,-2.131,0.097,4.618,2.086,1.867,16.484,525,soleado,Day,LEVEL_1,v2.0.1
seg_0079,1692975015400000,det_0011065,VEHICLE,-11.217,7.363,0.535,3.984,1.905,1.280,16.550,207,sunny,Night,LEVEL_1,v2.0.1
seg_0075,1692875013100000,det_0026628,VEHICLE,19.289,11.499,0.254,6.182,1.597,1.431,13.148,128,SUNNY,Night,LEVEL_1,v2.0.1
seg_0130,1694250019900000,det_0011397,VEHICLE,1.007,-3.348,0.419,4.941,2.146,1.540,6.213,539,sunny,Day,LEVEL_1,v2.0.1
seg_0091,1693275008500000,det_0010544,VEHICLE,19.935,10.098,1.122,5.361,1.869,1.302,13.553,122,rain,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0096,1693400003000000,det_0024524,VEHICLE,63.637,-17.494,1.213,17.574,2.829,3.238,7.667,25,rain,Night,LEVEL_1,v2.0.1
seg_0057,1692425011500000,det_0013206,VEHICLE,-11.394,-2.891,0.600,3.801,1.562,1.186,4.770,217,rain,Day,LEVEL_1,v2.0.1
seg_0107,1693675007500000,det_0024091,VEHICLE,31.243,-10.967,1.026,4.544,1.844,1.236,14.279,48,RAIN ,Day,LEVEL_1,v2.0.1
seg_0062,1692550003900000,det_0038261,CYCLIST,11.341,-16.109,1.384,1.863,0.857,1.670,1.170,129,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0079,1692975016900000,det_0008588,VEHICLE,30.710,-12.650,0.528,4.229,1.647,1.266,7.475,-1,rain,Night,LEVEL_1,v2.0.1
seg_0030,1691750004900000,det_0022717,VEHICLE,32.353,13.381,0.352,5.160,2.170,1.569,18.311,57,sunny,Day,LEVEL_1,v2.0.1
seg_0076,1692900003800000,det_0004345,VEHICLE,18.829,-3.948,0.497,4.803,1.969,1.929,10.211,123,sunny,Day,LEVEL_1,v2.0.1
seg_0132,1694300004500000,det_0006634,VEHICLE,1.726,1.870,0.608,5.872,1.752,2.137,10.671,594,sunny,Day,LEVEL_1,v2.0.1
seg_0023,1691575004000000,det_0012431,VEHICLE,31.244,-7.187,1.036,4.375,1.967,1.492,5.581,74,SUNNY,Day,LEVEL_1,v2.0.1
seg_0092,1693300015900000,det_0036166,VEHICLE,-14.191,11.414,0.474,4.332,2.451,1.559,16.115,130,sunny,Day,LEVEL_2,v2.0.1
seg_0097,1693425009000000,det_0031250,VEHICLE,-2.028,6.480,1.163,4.106,1.793,1.483,10.298,-1,rain,Day,LEVEL_2,v2.0.1
seg_0089,1693225005700000,det_0032812,VEHICLE,19.190,-9.083,0.774,4.719,2.067,1.371,11.425,110,sunny,Day,LEVEL_1,v2.0.1
seg_0030,1691750011400000,det_0004577,VEHICLE,22.933,-28.042,1.131,5.952,2.193,1.474,2.724,65,SUNNY,Day,LEVEL_1,v2.0.1
seg_0030,1691750000800000,det_0013697,PEDESTRIAN,-3.277,20.711,1.027,0.899,0.947,1.544,1.833,124,rain,Day,LEVEL_1,v2.0.1
seg_0111,1693775018200000,det_0011026,Ped,30.435,15.410,1.017,0.989,0.666,1.698,1.059,77,fog,Day,LEVEL_1,v2.0.1
seg_0049,1692225018200000,det_0002091,SIGN,8.574,14.234,0.498,0.364,0.228,2.061,0.000,140,,Night,LEVEL_1,v2.0.1
seg_0084,1693100002400000,det_0001663,VEHICLE,64.851,-28.731,0.852,4.176,1.736,1.589,9.686,22,sunny,Day,LEVEL_2,v2.0.1
seg_0144,1694600008000000,det_0038143,Ped,27.718,-12.626,1.233,0.940,0.815,1.493,1.088,63,RAIN ,Day,LEVEL_1,v2.0.1
seg_0137,1694425009700000,det_0029452,SIGN,23.780,-4.094,-0.014,0.395,0.392,2.495,0.000,99,rain,Day,LEVEL_1,v2.0.1
seg_0128,1694200003000000,det_0002456,VEHICLE,-0.994,-23.595,0.539,4.327,1.964,1.339,16.134,118,rain,Day,LEVEL_1,v2.0.1
seg_0020,1691500001800000,det_0014784,VEHICLE,9.050,12.057,1.293,4.695,1.812,1.413,8.516,179,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0109,1693725003300000,det_0020540,VEHICLE,-6.445,-2.394,1.216,4.476,2.013,1.903,5.643,378,lluvia,Day,LEVEL_1,v2.0.1
seg_0033,1691825005700000,det_0025319,VEHICLE,12.090,-15.101,1.186,3.497,1.923,1.258,9.376,158,rain,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0113,1693825018100000,det_0016694,VEHICLE,-1.396,2.362,1.324,4.043,1.872,1.317,12.297,628,rain,Night,LEVEL_1,v2.0.1
seg_0145,1694625002300000,det_0038743,VEHICLE,-12.531,2.127,1.140,5.040,2.080,1.036,1.719,215,,Day,LEVEL_1,v2.0.1
seg_0046,1692150002500000,det_0038284,VEHICLE,9.835,4.278,1.469,3.395,1.857,1.813,11.548,265,sunny,Night,LEVEL_1,v2.0.1
seg_0025,1691625007000000,det_0010386,SIGN,42.635,10.364,0.445,0.520,0.481,2.048,0.000,43,sunny,Day,LEVEL_1,v2.0.1
seg_0129,1694225008300000,det_0011702,VEHICLE,18.051,7.840,0.729,3.279,1.977,1.551,6.544,133,rain,Day,LEVEL_1,v2.0.1
seg_0007,1691175003800000,det_0037211,CYCLIST,42.805,14.003,0.329,1.521,0.863,1.579,5.667,37,fog,Day,LEVEL_1,v2.0.1
seg_0010,1691250001900000,det_0037315,PEDESTRIAN,29.545,-19.415,0.681,-0.834,1.058,1.624,1.216,60,sunny,Day,LEVEL_1,v2.0.1
seg_0146,1694650010500000,det_0013159,VEHICLE,28.278,-22.064,0.824,4.461,1.860,1.316,6.083,62,SUNNY,Day,LEVEL_1,v2.0.1
seg_0007,1691175004200000,det_0010413,VEHICLE,22.916,23.567,0.678,4.483,2.108,1.759,9.650,70,,Night,LEVEL_1,v2.0.1
seg_0013,1691325007100000,det_0026606,PEDESTRIAN,1.853,-20.284,1.117,0.932,0.677,1.533,1.358,138,fog,Night,LEVEL_2,v2.0.1
seg_0086,1693150006800000,det_0006517,VEHICLE,-33.480,-7.971,1.143,5.504,1.869,1.873,6.763,54,sunny,Day,LEVEL_1,v2.0.1
seg_0095,1693375008100000,det_0035089,VEHICLE,17.747,-6.110,0.808,5.738,2.156,1.537,7.267,161,Fog,Night,LEVEL_1,v2.0.1
seg_0087,1693175012400000,det_0028705,PEDESTRIAN,-9.098,23.084,0.639,0.916,0.801,1.873,2.038,96,SUNNY,Day,LEVEL_1,v2.0.1
seg_0124,1694100003800000,det_0038844,PEATON,26.098,9.478,1.544,0.977,0.693,1.589,0.910,73,sunny,Day,LEVEL_1,v2.0.1
seg_0095,1693375003200000,det_0011882,PEDESTRIAN,-0.342,-7.213,0.874,0.939,0.877,1.688,0.700,343,,Day,LEVEL_1,v2.0.1
seg_0008,1691200009000000,det_0002617,VEHICLE,-2.800,-19.739,1.414,5.480,1.699,1.618,8.788,137,sunny,Day,LEVEL_1,v2.0.1
seg_0036,1691900016200000,det_0031320,PEATON,-16.436,9.460,0.885,1.035,0.815,1.956,1.181,-1,rain,Day,LEVEL_1,v2.0.1
seg_0105,1693625015000000,det_0017248,VEHICLE,7.136,-1.795,0.417,4.111,1.550,1.880,17.073,350,fog,Day,LEVEL_1,v2.0.1
seg_0066,1692650019900000,det_0020228,VEHICLE,20.890,-6.605,1.088,4.929,1.676,1.050,4.945,110,sunny,Day,LEVEL_1,v2.0.1
seg_0048,1692200018800000,det_0021256,VEHICLE,31.631,25.979,0.756,4.437,2.096,1.460,14.136,52,fog,Day,LEVEL_1,v2.0.1
seg_0131,1694275011300000,det_0029969,PEDESTRIAN,20.220,-5.567,0.709,0.798,0.946,1.738,1.149,137,sunny,Day,LEVEL_1,v2.0.1
seg_0109,1693725018200000,det_0009360,PEATON,-2.466,-10.132,0.371,0.928,0.976,1.593,1.723,261,sunny,Day,LEVEL_2,v2.0.1
seg_0124,1694100001600000,det_0011064,VEHICLE,16.068,-5.059,1.570,4.206,2.112,1.511,10.160,155,sunny,Day,LEVEL_1,v2.0.1
seg_0036,1691900011800000,det_0030507,PEDESTRIAN,32.811,5.033,1.179,0.654,0.720,1.640,0.558,64,sunny,Day,LEVEL_1,v2.0.1
seg_0135,1694375006500000,det_0035287,VEHICLE,-1.489,-15.648,0.574,4.094,1.529,1.634,10.688,182,SUNNY,Day,LEVEL_1,v2.0.1
seg_0017,1691425000300000,det_0024128,PEDESTRIAN,23.496,-13.958,1.175,0.885,0.778,1.824,0.523,73,Sunny,Day,LEVEL_1,v2.0.1
seg_0008,1691200000600000,det_0028481,PEDESTRIAN,-7.110,0.676,0.293,0.993,0.536,1.652,1.821,356,sunny,Day,LEVEL_1,v2.0.1
seg_0047,1692175019300000,det_0033757,VEHICLE,-0.864,9.714,0.791,4.000,1.582,1.666,8.165,310,SUNNY,Day,LEVEL_1,v2.0.1
seg_0124,1694100012800000,det_0011572,VEHICLE,-0.570,-1.516,0.317,3.571,1.528,2.181,13.811,707,rain,Day,LEVEL_1,v2.0.1
seg_0108,1693700011600000,det_0019811,PEDESTRIAN,-3.999,-4.793,1.483,1.118,0.900,1.769,1.255,374,rain,Night,LEVEL_1,v2.0.1
seg_0122,1694050015200000,det_0031931,Pedestrian,16.372,17.329,0.617,1.085,0.919,1.708,1.171,113,sunny,Day,LEVEL_1,v2.0.1
seg_0093,1693325015900000,det_0029800,PEDESTRIAN,18.150,-5.204,1.071,1.100,0.770,1.695,2.035,120,rain,Day,LEVEL_1,v2.0.1
seg_0103,1693575017300000,det_0022776,VEHICLE,27.231,10.634,0.873,5.030,1.551,2.076,8.078,74,Sunny,Day,LEVEL_1,v2.0.1
seg_0074,1692850013000000,det_0022589,VEHICLE,17.431,12.322,1.468,4.145,1.683,1.589,10.849,107,sunny,Day,LEVEL_1,v2.0.1
seg_0087,1693175015700000,det_0038338,SIGN,26.984,-2.128,0.552,0.330,0.338,1.857,0.000,104,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0011,1691275006600000,det_0010417,VEHICLE,-4.711,-1.375,1.121,4.458,1.653,1.847,1.776,421,sunny,Day,LEVEL_1,v2.0.1
seg_0069,1692725006500000,det_0031548,VEHICLE,-0.314,-14.706,1.220,4.695,2.028,1.022,10.368,163,sunny,Day,LEVEL_1,v2.0.1
seg_0138,1694450017600000,det_0011595,PEDESTRIAN,4.541,4.134,0.672,0.961,0.829,1.749,0.895,367,,Day,LEVEL_1,v2.0.1
seg_0086,1693150007400000,det_0005518,VEHICLE,1.405,-16.131,0.432,5.427,1.891,1.656,15.739,177,SUNNY,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0009,1691225000200000,det_0020582,PEDESTRIAN,3.352,-16.058,1.343,0.780,0.851,1.629,1.360,160,SUNNY,Night,LEVEL_1,v2.0.1
seg_0000,1691000000800000,det_0029850,PEDESTRIAN,-3.212,2.346,0.155,0.873,0.853,1.806,0.566,488,fog,Day,LEVEL_1,v2.0.1
seg_0008,1691200005200000,det_0029601,VEHICLE,29.245,0.129,0.712,4.560,1.916,1.948,13.968,73,rain,Day,LEVEL_1,v2.0.1
seg_0101,1693525019900000,det_0025472,Ped,40.495,-4.273,0.815,0.889,0.893,1.728,1.615,48,sunny,Day,LEVEL_1,v2.0.1
seg_0084,1693100004500000,det_0039614,VEHICLE,8.664,0.552,1.345,6.480,1.849,1.045,7.848,292,sunny,Day,LEVEL_2,v2.0.1
seg_0109,1693725017000000,det_0003553,VEHICLE,22.231,2.562,1.309,3.162,1.721,1.757,10.243,100,,Day,LEVEL_1,v2.0.1
seg_0119,1693975009400000,det_0011224,VEHICLE,4.407,-6.562,0.885,3.900,1.950,1.468,10.836,285,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0041,1692025014200000,det_0002332,VEHICLE,6.487,10.747,0.475,3.020,2.067,2.383,0.130,208,rain,Night,LEVEL_1,v2.0.1
seg_0084,1693100010300000,det_0026119,PEATON,14.763,10.541,0.947,1.105,0.849,1.787,,144,,Night,LEVEL_2,v2.0.1
seg_0145,1694625012000000,det_0031829,VEHICLE,-3.168,25.319,1.362,5.003,1.803,1.738,13.354,86,sunny,Day,LEVEL_1,v2.0.1
seg_0024,1691600005800000,det_0027393,SIGN,24.658,-18.706,0.987,0.410,0.463,1.666,0.000,88,sunny,Night,LEVEL_1,v2.0.1
seg_0148,1694700003000000,det_0020806,VEHICLE,44.632,-14.421,1.744,4.996,1.805,1.335,4.692,30,sunny,Day,LEVEL_1,v2.0.1
seg_0137,1694425017700000,det_0001825,VEHICLE,-9.224,9.096,0.898,5.070,1.977,2.148,17.850,202,sunny,Day,LEVEL_1,v2.0.1
seg_0038,1691950009200000,det_0007218,Pedestrian,-21.844,4.103,0.852,0.996,0.964,1.652,0.445,122,Fog,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0036,1691900007500000,det_0036022,VEHICLE,54.285,7.462,1.248,3.578,1.673,1.735,14.645,24,SUNNY,Day,LEVEL_2,v2.0.1
seg_0084,1693100004300000,det_0009059,VEHICLE,-10.448,-8.532,1.073,5.240,1.977,1.251,13.778,212,sunny,Night,LEVEL_1,v2.0.1
seg_0111,1693775012700000,det_0000317,VEHICLE,18.244,5.709,1.144,5.116,1.995,1.533,8.224,139,sunny,Day,LEVEL_1,v2.0.1
seg_0116,1693900014700000,det_0012791,VEHICLE,21.396,3.966,0.951,4.944,1.799,1.740,13.921,119,soleado,Day,LEVEL_1,v2.0.1
seg_0072,1692800010100000,det_0038575,SIGN,19.555,4.414,0.836,0.407,0.440,2.214,0.000,143,sunny,Night,LEVEL_1,v2.0.1
seg_0093,1693325008900000,det_0001951,VEHICLE,27.413,-9.645,0.692,5.247,1.853,1.576,11.329,83,sunny,Day,LEVEL_1,v2.0.1
seg_0080,1693000016200000,det_0014445,Pedestrian,59.556,21.052,1.004,0.725,0.983,1.648,1.910,17,sunny,Night,LEVEL_2,v2.0.1
seg_0088,1693200018700000,det_0035186,PEDESTRIAN,16.241,4.652,0.817,0.878,0.927,1.702,1.055,186,soleado,Day,LEVEL_1,v2.0.1
seg_0147,1694675011500000,det_0036516,PEDESTRIAN,60.722,9.019,1.042,0.905,0.905,1.519,1.234,25,rain,Day,LEVEL_1,v2.0.1
seg_0067,1692675014100000,det_0005094,PEDESTRIAN,12.591,-0.220,1.138,0.949,0.762,1.872,1.767,224,sunny,Night,LEVEL_1,v2.0.1
seg_0041,1692025006400000,det_0028294,SIGN,48.834,2.124,0.836,0.420,0.513,2.338,0.000,51,RAIN ,Day,LEVEL_1,v2.0.1
seg_0111,1693775016200000,det_0019197,VEHICLE,-4.390,5.987,0.472,3.789,1.881,1.510,9.701,352,Sunny,Day,LEVEL_2,v2.0.1
seg_0057,1692425003100000,det_0011681,VEHICLE,24.084,12.600,1.460,3.285,1.586,1.740,16.195,86,soleado,Day,LEVEL_1,v2.0.1
seg_0030,1691750018400000,det_0007499,VEHICLE,-5.595,11.029,0.500,5.740,1.785,1.119,0.606,220,rain,Day,LEVEL_1,v2.0.1
seg_0115,1693875017200000,det_0032286,VEHICLE,22.036,7.955,0.430,3.603,1.932,1.319,13.670,108,,Day,LEVEL_1,v2.0.1
seg_0017,1691425018700000,det_0008427,SIGN,13.687,8.640,1.077,0.389,0.329,2.213,0.000,134,rain,Night,LEVEL_1,v2.0.1
seg_0151,1694775018700000,det_0005387,PEATON,-1.506,-3.588,0.520,1.001,0.934,1.696,2.034,485,rain,Night,LEVEL_1,v2.0.1
seg_0089,1693225004100000,det_0028069,VEHICLE,20.758,6.473,0.820,4.677,1.868,1.393,5.357,131,sunny,Day,LEVEL_1,v2.0.1
seg_0087,1693175017300000,det_0037494,VEHICLE,3.738,-4.652,0.123,5.062,1.993,1.145,16.051,404,SUNNY,Day,LEVEL_1,v2.0.1
seg_0005,1691125001400000,det_0037267,VEHICLE,17.944,-2.868,0.787,4.666,1.791,1.420,6.409,129,sunny,Night,LEVEL_1,v2.0.1
seg_0147,1694675011600000,det_0011878,PEDESTRIAN,-10.272,-10.522,0.606,1.061,0.743,1.696,1.634,153,fog,Day,LEVEL_1,v2.0.1
seg_0131,1694275010900000,det_0010490,VEHICLE,14.400,-8.445,0.870,3.427,1.687,1.645,0.853,153,fog,Day,LEVEL_1,v2.0.1
seg_0132,1694300001900000,det_0023366,VEHICLE,-13.287,5.631,1.273,3.334,1.875,1.726,12.327,170,sunny,Day,LEVEL_1,v2.0.1
seg_0059,1692475009900000,det_0014880,PEDESTRIAN,27.767,-12.524,0.900,0.929,1.032,1.865,0.909,70,sunny,Day,LEVEL_1,v2.0.1
seg_0142,1694550002900000,det_0010936,VEHICLE,19.589,-2.849,0.778,4.892,2.072,1.930,9.139,117,soleado,Night,LEVEL_1,v2.0.1
seg_0083,1693075009800000,det_0017499,PEDESTRIAN,47.784,10.120,0.742,0.898,0.753,1.578,1.055,31,sunny,Day,LEVEL_1,v2.0.1
seg_0105,1693625013400000,det_0007956,VEHICLE,5.613,6.795,0.924,5.121,1.792,1.641,5.852,287,rain,Day,LEVEL_1,v2.0.1
seg_0014,1691350002400000,det_0039771,PEDESTRIAN,2.216,-7.548,0.168,0.650,0.856,1.932,1.637,337,Sunny,Day,LEVEL_1,v2.0.1
seg_0120,1694000011400000,det_0038287,PEDESTRIAN,30.327,-9.955,1.295,0.860,0.737,1.641,1.345,68,sunny,Day,LEVEL_1,v2.0.1
seg_0145,1694625010000000,det_0010236,SIGN,-5.732,-8.405,1.170,0.454,0.522,2.088,0.000,271,rain,Day,LEVEL_1,v2.0.1
seg_0089,1693225011600000,det_0025933,VEHICLE,38.224,-10.326,0.389,4.029,1.880,1.728,18.110,61,sunny,Night,LEVEL_1,v2.0.1
seg_0047,1692175005600000,det_0011919,PEDESTRIAN,-1.408,6.805,-0.331,0.929,0.802,1.690,1.043,-1,sunny,Night,LEVEL_1,v2.0.1
seg_0055,1692375004800000,det_0001698,VEHICLE,24.573,-13.766,1.206,5.094,2.022,1.986,14.448,92,rain,Day,LEVEL_1,v2.0.1
seg_0033,1691825016800000,det_0022740,VEHICLE,38.085,-11.861,1.129,5.595,1.948,1.644,8.920,63,RAIN ,Night,LEVEL_2,v2.0.1
seg_0143,1694575009800000,det_0038962,PEDESTRIAN,-14.733,13.731,1.223,0.783,0.533,1.714,1.108,134, rain,Day,LEVEL_1,v2.0.1
seg_0117,1693925002900000,det_0022024,VEHICLE,22.981,-4.812,0.860,5.361,1.447,1.270,12.101,96,rain,Day,LEVEL_1,v2.0.1
seg_0020,1691500012200000,det_0038889,PEDESTRIAN,53.133,-25.403,0.554,0.930,0.870,1.725,1.937,30,sunny,Night,LEVEL_1,v2.0.1
seg_0036,1691900005500000,det_0019895,PEDESTRIAN,-21.004,-4.655,1.126,1.054,0.724,1.603,0.932,110,soleado,Day,LEVEL_2,v2.0.1
seg_0130,1694250001200000,det_0035192,PEDESTRIAN,43.832,-1.330,1.117,1.010,0.864,1.686,0.211,43,sunny,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0040,1692000006700000,det_0038257,SIGN,60.803,19.867,1.149,0.490,0.427,1.941,0.000,22,sunny,Day,LEVEL_2,v2.0.1
seg_0099,1693475018300000,det_0014347,PEDESTRIAN,30.573,-15.194,1.009,0.833,0.794,1.905,1.738,52,soleado,Day,LEVEL_1,v2.0.1
seg_0060,1692500013700000,det_0035533,VEHICLE,27.083,23.221,0.749,4.208,1.989,1.880,19.717,53,sunny,Night,LEVEL_2,v2.0.1
seg_0136,1694400010900000,det_0004807,VEHICLE,20.860,-11.737,1.541,5.716,2.185,1.383,14.137,93,fog,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0126,1694150012900000,det_0032848,VEHICLE,-41.783,1.608,1.062,5.297,2.022,1.629,6.246,40,sunny,Day,LEVEL_1,v2.0.1
seg_0100,1693500000400000,det_0038702,PEDESTRIAN,19.501,1.645,1.516,0.995,0.639,1.791,1.986,132,sunny,Night,LEVEL_1,v2.0.1
seg_0000,1691000001400000,det_0024792,Pedestrian,38.202,-7.501,0.529,0.980,0.894,1.754,1.590,49,,Day,LEVEL_2,v2.0.1
seg_0034,1691850003700000,det_0024657,CYCLIST,46.715,-6.409,1.263,1.825,0.482,1.730,5.330,28,fog,Dawn/Dusk,LEVEL_1,v2.0.1
seg_0083,1693075019000000,det_0023786,VEHICLE,24.572,-6.745,0.734,5.120,2.014,1.551,6.816,91,SUNNY,Day,LEVEL_1,v2.0.1
seg_0027,1691675000500000,det_0008139,PEDESTRIAN,58.998,6.830,1.626,0.889,0.681,1.696,1.584,21,sunny,Day,LEVEL_2,v2.0.1
seg_0058,1692450012300000,det_0033088,VEHICLE,16.613,7.058,0.612,5.116,1.715,1.727,10.817,147,sunny,Day,LEVEL_1,v2.0.1
seg_0084,1693100002800000,det_0036116,VEHICLE,-2.801,-1.863,0.621,4.607,1.886,2.369,13.306,568,sunny,Day,LEVEL_1,v2.0.1
seg_0142,1694550013800000,det_0001515,VEHICLE,-23.054,3.762,0.245,5.927,1.865,1.517,6.865,85,sunny,Day,LEVEL_1,v2.0.1
seg_0129,1694225008300000,det_0038014,PEDESTRIAN,35.764,-1.571,0.909,0.905,0.934,1.736,0.904,51,SUNNY,Day,LEVEL_2,v2.0.1
seg_0034,1691850005100000,det_0034534,PEDESTRIAN,-9.118,-10.138,1.083,1.245,0.705,1.923,0.317,210,sunny,Day,LEVEL_1,v2.0.1
seg_0027,1691675013400000,det_0031329,VEHICLE,37.688,-6.479,0.316,4.423,1.762,1.670,10.226,48,,Night,LEVEL_1,v2.0.1
seg_0049,1692225008100000,det_0016279,VEHICLE,23.731,-9.633,1.373,4.974,1.977,1.067,5.498,88,sunny,Night,LEVEL_1,v2.0.1
seg_0027,1691675007300000,det_0002380,VEHICLE,30.453,-14.494,0.906,3.956,1.797,1.246,6.461,68,sunny,Day,LEVEL_1,v2.0.1
seg_0045,1692125009400000,det_0037515,Pedestrian,14.545,-5.960,1.320,0.783,0.680,1.782,1.725,165,Fog,Day,LEVEL_1,v2.0.1
seg_0113,1693825001100000,det_0029210,VEHICLE,-6.332,7.371,1.321,3.719,1.478,1.288,2.245,284,fog,Day,LEVEL_1,v2.0.1
seg_0070,1692750007200000,det_0017440,VEHICLE,17.869,-7.000,0.708,3.795,1.892,1.973,4.455,137,fog,Day,LEVEL_1,v2.0.1
